,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Code
5440,60,0.902,0.61,8,-5.701,1,0.138,0.189,1.38e-06,0.0977,0.488,134.039,172200,4,3
5441,24,0.818,0.857,9,-4.968,1,0.197,0.157,0.0,0.142,0.928,100.033,234707,4,3
5442,15,0.883,0.972,7,-2.231,1,0.111,0.194,0.0,0.316,0.961,115.974,216640,4,3
5443,43,0.728,0.591,11,-7.823,1,0.318,0.475,0.0,0.311,0.768,173.794,179586,4,3
5444,0,0.651,0.688,11,-7.689,0,0.362,0.131,0.0,0.186,0.198,140.009,304143,4,3
5445,45,0.723,0.621,11,-7.495,0,0.373,0.0523,0.0,0.12,0.34,91.947,178280,4,3
5446,89,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4,3
5447,62,0.74,0.679,11,-5.397,0,0.162,0.708,0.0,0.111,0.783,141.893,150000,4,3
5448,64,0.891,0.585,0,-6.122,0,0.131,0.0752,0.0,0.134,0.24,125.024,111387,4,3
5449,78,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587,4,3
5450,38,0.817,0.608,9,-6.768,1,0.26,0.000848,0.000618,0.125,0.11,118.661,131092,4,3
5451,67,0.301,0.514,8,-6.976,1,0.0617,0.0723,2.19e-06,0.251,0.153,145.59,291400,4,3
5452,45,0.515,0.841,3,-7.014,0,0.192,0.167,8.2e-06,0.0768,0.608,86.85,277241,4,3
5453,22,0.624,0.706,11,-6.004,0,0.275,0.0314,0.0,0.413,0.363,94.167,207467,4,3
5454,69,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,223547,4,3
5455,43,0.942,0.737,10,-7.21,0,0.0971,0.0166,1.43e-05,0.0443,0.689,106.923,215467,4,3
5456,42,0.773,0.764,10,-5.973,0,0.172,0.258,0.0142,0.12,0.849,97.025,160509,4,3
5457,32,0.635,0.548,10,-12.39,0,0.118,0.274,1.08e-05,0.465,0.476,96.951,257853,4,3
5458,38,0.563,0.593,0,-6.166,1,0.414,0.158,1.36e-05,0.291,0.591,147.442,293159,4,3
5459,52,0.934,0.826,7,-4.34,1,0.268,0.0241,4.32e-06,0.0934,0.301,104.741,224960,4,3
5460,51,0.806,0.735,4,-4.39,1,0.0495,0.087,0.0,0.0885,0.398,128.019,207250,4,3
5461,57,0.647,0.538,5,-9.572,0,0.161,0.227,0.0,0.297,0.161,159.996,180142,4,3
5462,62,0.736,0.52,10,-10.486,0,0.262,0.249,0.000932,0.107,0.262,94.286,218944,5,3
5463,41,0.54,0.963,9,-3.12,1,0.53,0.12,0.0,0.262,0.766,89.87,193707,5,3
5464,79,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,174960,4,3
5465,49,0.622,0.509,4,-8.489,0,0.0983,0.382,6.96e-06,0.122,0.0788,91.9,211738,4,3
5466,67,0.475,0.576,10,-8.061,0,0.397,0.0421,0.0,0.933,0.555,87.33,305467,4,3
5467,63,0.812,0.639,8,-4.639,0,0.442,0.346,0.0,0.582,0.682,138.961,170121,4,3
5468,82,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,4,3
5469,49,0.659,0.316,7,-13.136,1,0.359,0.627,2.71e-05,0.168,0.38,96.472,226933,4,3
5470,53,0.868,0.964,2,-3.72,1,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960,4,3
5471,64,0.933,0.526,8,-6.398,1,0.244,0.00879,3.86e-05,0.276,0.833,131.99,148484,4,3
5472,21,0.623,0.709,8,-6.294,0,0.0308,0.433,0.0,0.207,0.8,108.019,198729,4,3
5473,35,0.817,0.595,6,-10.144,0,0.264,0.0207,0.0,0.155,0.383,92.931,253107,4,3
5474,64,0.808,0.676,4,-4.902,1,0.223,0.0618,2.68e-06,0.11,0.0763,144.018,144973,4,3
5475,31,0.69,0.815,6,-7.256,1,0.0629,0.00242,3.37e-05,0.0844,0.62,128.903,241067,4,3
5476,51,0.875,0.505,1,-8.774,1,0.204,0.173,1.21e-05,0.0722,0.669,159.942,150973,4,3
5477,11,0.727,0.722,0,-6.023,0,0.275,0.367,0.0,0.089,0.425,80.017,267000,4,3
5478,26,0.911,0.705,2,-11.952,1,0.348,0.232,0.0,0.302,0.573,101.76,229013,4,3
5479,28,0.515,0.729,1,-5.44,0,0.313,0.332,0.0,0.0822,0.675,89.949,316310,4,3
5480,44,0.887,0.667,8,-3.423,1,0.273,0.142,0.0,0.195,0.487,135.069,131226,4,3
5481,71,0.754,0.817,2,-5.283,1,0.254,0.073,0.0,0.379,0.269,142.783,177280,4,3
5482,46,0.792,0.551,7,-5.769,1,0.037,0.307,0.0,0.101,0.45,103.967,117692,4,3
5483,59,0.838,0.724,1,-6.9,0,0.242,7.68e-05,1.02e-06,0.162,0.537,150.192,320187,4,3
5484,54,0.736,0.482,1,-9.981,1,0.305,0.71,0.0,0.221,0.442,115.02,159653,4,3
5485,53,0.937,0.684,10,-5.634,0,0.215,0.00129,4.12e-05,0.0718,0.496,100.029,143977,4,3
5486,35,0.444,0.814,11,-5.77,0,0.458,0.0669,0.0,0.329,0.493,98.83,238447,5,3
5487,77,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4,3
5488,66,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,293973,4,3
5489,47,0.437,0.687,6,-9.171,1,0.189,0.125,0.000391,0.205,0.371,106.041,334375,4,3
5490,50,0.769,0.539,0,-9.108,1,0.0781,0.00258,0.0,0.0739,0.573,92.172,311827,4,3
5491,29,0.829,0.588,0,-4.954,1,0.036,0.0531,0.00431,0.0779,0.497,104.968,224000,4,3
5492,65,0.763,0.806,7,-5.082,0,0.172,0.668,6.99e-06,0.527,0.739,127.998,226875,4,3
5493,59,0.933,0.513,7,-13.203,1,0.347,0.00112,0.00248,0.107,0.595,102.017,179160,4,3
5494,30,0.634,0.931,3,-4.768,0,0.267,0.159,0.0,0.0873,0.557,143.996,256667,4,3
5495,80,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,192804,4,3
5496,7,0.72,0.534,2,-6.491,1,0.163,0.219,0.0,0.0508,0.203,118.017,216864,4,3
5497,44,0.549,0.464,1,-7.375,0,0.079,0.0652,6.79e-06,0.112,0.553,71.658,200969,1,3
5498,74,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4,3
5499,67,0.83,0.63,1,-6.279,1,0.26,0.00346,0.0,0.192,0.556,174.993,123584,4,3
5500,73,0.925,0.859,1,-7.335,1,0.196,0.0347,1.86e-06,0.2,0.967,140.034,197387,4,3
5501,20,0.648,0.437,5,-13.245,0,0.368,0.849,0.0,0.0901,0.551,130.654,240020,3,3
5502,41,0.535,0.509,6,-7.519,0,0.0562,0.729,3.59e-06,0.601,0.594,92.249,232093,4,3
5503,58,0.852,0.535,7,-5.94,0,0.0896,0.439,8.18e-05,0.246,0.483,103.007,205056,4,3
5504,53,0.439,0.854,3,-7.005,0,0.383,0.285,0.0,0.0823,0.586,148.73,192000,4,3
5505,67,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,226133,4,3
5506,68,0.854,0.671,8,-6.072,0,0.148,0.256,0.0,0.103,0.877,142.073,192676,4,3
5507,64,0.615,0.612,5,-5.902,0,0.326,0.02,0.0,0.112,0.31,92.562,171360,3,3
5508,42,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,168276,4,3
5509,61,0.676,0.828,10,-4.725,0,0.261,0.132,4.63e-06,0.0822,0.544,139.974,161564,4,3
5510,61,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,192867,1,3
5511,0,0.824,0.812,1,-5.367,1,0.18,0.189,0.0,0.269,0.775,164.04,129856,4,3
5512,52,0.688,0.677,1,-7.269,1,0.384,0.418,0.0,0.16,0.762,143.062,169615,4,3
5513,32,0.841,0.843,11,-8.777,0,0.374,0.0586,0.0,0.102,0.652,89.996,202206,4,3
5514,25,0.814,0.589,8,-8.126,1,0.246,0.168,0.0,0.319,0.745,123.093,165893,4,3
5515,57,0.78,0.648,1,-4.952,0,0.332,0.262,0.0,0.0841,0.881,159.984,148500,4,3
5516,11,0.706,0.0441,2,-18.616,0,0.806,0.88,0.0,0.339,0.582,131.737,34456,3,3
5517,2,0.655,0.438,0,-11.276,1,0.0433,0.012,0.648,0.222,0.557,148.018,174724,4,3
5518,90,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,278085,4,3
5519,44,0.847,0.92,10,-7.261,0,0.287,0.0902,1.33e-05,0.126,0.519,93.532,266027,4,3
5520,79,0.831,0.727,8,-3.657,0,0.169,0.447,0.0,0.111,0.703,125.068,213080,4,3
5521,44,0.817,0.572,1,-6.11,1,0.3,0.12,5.65e-05,0.119,0.739,147.924,185007,4,3
5522,87,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154,4,3
5523,57,0.726,0.611,1,-5.541,1,0.338,0.0317,0.0,0.286,0.684,154.067,202987,4,3
5524,51,0.822,0.348,9,-12.348,1,0.131,0.333,0.0189,0.0649,0.144,140.065,167427,4,3
5525,48,0.704,0.542,6,-10.523,1,0.0818,0.174,0.00267,0.112,0.521,148.046,186434,4,3
5526,30,0.842,0.457,7,-10.627,0,0.333,0.121,0.0,0.121,0.459,139.997,205793,4,3
5527,68,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,161400,4,3
5528,68,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,136093,4,3
5529,31,0.825,0.726,10,-6.953,0,0.265,0.241,0.0,0.122,0.389,133.006,188295,4,3
5530,58,0.86,0.713,4,-6.008,0,0.054,0.168,0.0,0.391,0.605,142.022,155153,4,3
5531,11,0.627,0.897,0,-3.77,1,0.209,0.0698,0.0,0.329,0.844,164.112,258480,4,3
5532,57,0.716,0.58,10,-12.747,0,0.239,0.0694,6.71e-06,0.906,0.707,99.077,279640,4,3
5533,63,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464,274333,4,3
5534,46,0.784,0.453,10,-11.458,0,0.351,0.0159,0.0,0.248,0.389,82.018,193902,4,3
5535,20,0.782,0.518,6,-11.299,1,0.0615,0.477,0.133,0.141,0.537,109.987,122017,4,3
5536,54,0.793,0.699,6,-9.849,1,0.37,0.0199,0.000183,0.108,0.897,98.957,242347,4,3
5537,48,0.776,0.492,7,-8.01,0,0.168,0.0964,0.0,0.105,0.511,131.07,161306,4,3
5538,44,0.621,0.804,0,-6.304,1,0.0296,0.289,0.0,0.126,0.5,159.017,110204,4,3
5539,55,0.953,0.732,0,-6.396,0,0.194,0.296,0.0193,0.0684,0.892,122.03,188852,4,3
5540,82,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,218448,3,3
5541,72,0.721,0.565,0,-9.157,0,0.28,0.248,0.0,0.284,0.597,93.8,227234,4,3
5542,29,0.82,0.645,9,-7.233,0,0.18,0.145,0.0377,0.316,0.667,97.039,155138,4,3
5543,51,0.482,0.635,5,-5.422,0,0.4,0.368,0.0,0.122,0.817,172.231,123123,3,3
5544,82,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,4,3
5545,6,0.81,0.372,5,-8.965,1,0.402,0.00846,2.36e-05,0.193,0.254,160.024,94385,4,3
5546,53,0.644,0.436,2,-6.104,1,0.297,0.415,0.0,0.156,0.342,82.484,232725,4,3
5547,45,0.719,0.805,7,-9.966,0,0.0452,0.0311,0.236,0.0645,0.558,108.954,413560,4,3
5548,55,0.595,0.878,10,-5.63,0,0.423,0.172,0.0,0.303,0.746,82.007,146573,4,3
5549,42,0.477,0.81,9,-2.368,1,0.275,0.0769,0.0,0.289,0.282,166.692,214753,4,3
5550,66,0.849,0.693,11,-6.149,0,0.21,0.0338,0.0,0.103,0.7,149.875,166394,4,3
5551,44,0.612,0.478,0,-10.728,1,0.0763,0.0778,4.78e-05,0.889,0.174,60.021,365387,4,3
5552,80,0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,0.616,130.058,137984,4,3
5553,64,0.392,0.499,11,-6.997,1,0.0425,0.0166,0.0,0.234,0.232,135.551,159080,4,3
5554,49,0.375,0.0412,0,-21.749,1,0.0444,0.995,0.96,0.107,0.127,100.74,171000,4,3
5555,77,0.597,0.617,8,-7.482,0,0.282,0.463,0.0,0.66,0.889,97.923,275520,4,3
5556,55,0.779,0.56,11,-8.245,1,0.1,0.0526,0.0,0.428,0.554,101.465,131084,4,3
5557,56,0.767,0.776,2,-8.915,1,0.144,0.0143,0.0,0.326,0.608,111.686,301893,4,3
5558,89,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4,3
5559,38,0.735,0.752,6,-7.566,0,0.398,0.603,0.000228,0.0703,0.5,170.033,164067,4,3
5560,64,0.638,0.28,9,-16.516,1,0.0673,0.417,0.439,0.0611,0.734,154.955,278867,4,3
5561,58,0.72,0.459,7,-10.786,0,0.252,0.125,0.0,0.15,0.314,95.521,151023,4,3
5562,51,0.598,0.791,4,-8.524,0,0.315,0.867,0.0,0.127,0.508,78.666,146752,4,3
5563,50,0.839,0.533,2,-12.416,1,0.291,0.0197,0.00104,0.108,0.522,95.895,254929,4,3
5564,69,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,248937,4,3
5565,75,0.652,0.803,9,-4.116,0,0.238,0.0165,0.0,0.307,0.661,95.025,186350,4,3
5566,45,0.598,0.693,10,-6.334,0,0.47,0.292,0.0,0.121,0.718,99.509,206430,4,3
5567,66,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.201,267267,4,3
5568,49,0.774,0.596,8,-9.328,1,0.429,0.217,0.0,0.214,0.724,143.103,207692,4,3
5569,35,0.703,0.715,6,-6.086,0,0.284,0.355,0.0,0.109,0.945,98.006,243437,4,3
5570,2,0.86,0.795,10,-3.89,0,0.272,0.0438,0.0,0.0493,0.695,91.029,212053,4,3
5571,12,0.814,0.724,2,-7.092,1,0.106,0.303,0.0,0.11,0.402,139.902,185143,4,3
5572,66,0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,217440,4,3
5573,44,0.776,0.679,7,-9.131,1,0.0647,0.194,0.466,0.328,0.431,92.021,176884,4,3
5574,25,0.824,0.433,0,-13.938,1,0.226,0.0381,0.0,0.117,0.85,136.019,187461,4,3
5575,69,0.713,0.663,1,-5.113,1,0.149,0.0641,0.0,0.324,0.787,104.99,194286,4,3
5576,51,0.721,0.517,7,-7.308,0,0.0622,0.306,6.65e-05,0.13,0.171,79.015,210380,4,3
5577,47,0.821,0.904,1,-3.403,1,0.334,0.206,0.0,0.215,0.808,139.986,239640,4,3
5578,60,0.912,0.596,6,-9.959,1,0.451,0.482,0.000369,0.107,0.816,90.463,282907,4,3
5579,77,0.85,0.68,3,-6.18,0,0.338,0.732,0.0,0.0964,0.694,144.006,173333,1,3
5580,39,0.435,0.783,10,-5.517,0,0.301,0.00951,6.33e-05,0.0999,0.316,166.054,163077,4,3
5581,36,0.831,0.385,8,-10.151,1,0.248,0.73,0.0,0.117,0.502,137.954,125257,4,3
5582,53,0.82,0.679,0,-5.996,1,0.394,0.756,0.0,0.277,0.593,143.748,135224,4,3
5583,71,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4,3
5584,40,0.534,0.516,9,-9.877,1,0.163,0.225,0.00433,0.138,0.693,89.358,269982,4,3
5585,55,0.668,0.435,1,-9.839,1,0.479,0.257,0.0,0.123,0.609,174.142,157000,4,3
5586,64,0.554,0.702,4,-8.093,0,0.407,0.236,0.0,0.323,0.82,98.312,174302,5,3
5587,46,0.763,0.613,1,-8.276,1,0.344,0.0468,0.0,0.3,0.436,99.287,201227,4,3
5588,49,0.908,0.517,4,-11.018,1,0.165,0.00834,0.0,0.142,0.539,125.055,217427,4,3
5589,62,0.946,0.723,9,-3.692,1,0.114,0.0778,0.0,0.0608,0.349,102.956,160877,4,3
5590,16,0.82,0.726,8,-4.572,1,0.296,0.023,0.0,0.139,0.631,176.189,183515,4,3
5591,57,0.805,0.767,1,-4.914,0,0.305,0.222,0.0,0.136,0.774,160.068,162181,4,3
5592,56,0.849,0.61,8,-10.822,1,0.154,0.0204,4.76e-06,0.0454,0.566,99.01,223693,4,3
5593,68,0.874,0.714,7,-6.664,1,0.129,0.0155,0.0,0.0968,0.541,95.826,265600,4,3
5594,38,0.824,0.929,4,-2.343,0,0.0707,0.116,0.000375,0.404,0.854,104.048,244493,4,3
5595,76,0.616,0.617,1,-8.431,1,0.52,0.128,0.0,0.177,0.476,175.929,177273,4,3
5596,26,0.77,0.506,10,-8.854,0,0.12,0.3,4.78e-06,0.125,0.507,124.042,124011,4,3
5597,64,0.826,0.448,1,-4.997,1,0.0342,0.447,0.0,0.087,0.42,116.472,148324,4,3
5598,52,0.677,0.596,4,-8.852,0,0.298,0.0798,0.0,0.102,0.172,163.152,226174,4,3
5599,58,0.852,0.535,7,-5.94,0,0.0896,0.439,8.18e-05,0.246,0.483,103.007,205056,4,3
5600,47,0.702,0.764,1,-6.189,1,0.347,0.12,0.000307,0.146,0.471,85.991,153508,4,3
5601,55,0.735,0.917,5,-5.524,0,0.212,0.0293,0.0,0.138,0.483,91.993,187826,4,3
5602,96,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4,3
5603,79,0.831,0.727,8,-3.657,0,0.169,0.447,0.0,0.111,0.703,125.068,213080,4,3
5604,89,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4,3
5605,70,0.885,0.466,1,-6.128,1,0.282,0.0396,0.0,0.127,0.272,75.014,126225,4,3
5606,22,0.885,0.517,4,-12.067,0,0.5,0.186,0.0,0.446,0.705,110.012,178909,4,3
5607,24,0.768,0.598,6,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,190940,4,3
5608,63,0.768,0.746,6,-7.223,0,0.232,0.201,1.39e-05,0.19,0.588,142.013,234000,4,3
5609,63,0.674,0.61,8,-8.156,0,0.45,0.12,0.00264,0.287,0.572,139.722,223642,4,3
5610,22,0.797,0.475,9,-10.674,0,0.158,0.258,2.1e-06,0.168,0.584,120.041,285179,4,3
5611,72,0.831,0.62,6,-8.397,0,0.338,0.0582,0.0,0.119,0.568,133.17,202413,4,3
5612,62,0.654,0.848,6,-8.121,0,0.382,0.109,0.032,0.103,0.185,163.989,195240,4,3
5613,63,0.821,0.745,10,-4.844,0,0.286,0.0653,0.0,0.166,0.432,142.023,185785,4,3
5614,35,0.545,0.671,9,-9.54,1,0.0817,0.147,0.0,0.61,0.473,81.863,169107,4,3
5615,55,0.664,0.66,0,-5.284,1,0.291,0.181,2.23e-06,0.19,0.47,90.106,261467,4,3
5616,82,0.699,0.759,1,-5.302,1,0.311,0.0814,0.0,0.312,0.404,83.092,177337,4,3
5617,7,0.642,0.828,2,-6.565,1,0.0358,0.0321,0.876,0.201,0.218,134.948,242533,4,3
5618,47,0.491,0.494,0,-8.904,0,0.155,0.179,2.87e-06,0.121,0.704,95.27,168750,3,3
5619,42,0.812,0.73,11,-4.678,1,0.16,0.0938,0.0,0.126,0.758,140.031,138613,4,3
5620,27,0.247,0.944,3,-2.139,0,0.0394,1.71e-05,0.854,0.607,0.614,140.052,292962,4,3
5621,25,0.59,0.807,9,-4.979,0,0.0423,0.000321,0.00126,0.399,0.435,151.805,219893,4,3
5622,73,0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499,126444,4,3
5623,24,0.791,0.826,0,-4.669,1,0.186,0.154,0.000207,0.118,0.759,125.004,170880,4,3
5624,26,0.557,0.764,1,-7.928,0,0.117,0.00875,0.148,0.213,0.524,140.041,185213,4,3
5625,82,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,4,3
5626,28,0.699,0.729,5,-4.633,0,0.331,0.392,0.0,0.262,0.707,78.057,174034,4,3
5627,78,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,126521,4,3
5628,39,0.774,0.727,1,-7.753,1,0.267,0.00692,0.0,0.17,0.847,138.117,229680,4,3
5629,77,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4,3
5630,71,0.692,0.833,7,-3.974,1,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,246320,4,3
5631,41,0.561,0.543,1,-10.709,0,0.283,0.624,0.0,0.324,0.908,79.337,211958,4,3
5632,71,0.788,0.642,11,-7.35,1,0.149,0.0981,0.0,0.158,0.512,150.031,195750,4,3
5633,39,0.878,0.266,11,-9.115,0,0.312,0.0932,0.000445,0.0858,0.911,140.976,164250,4,3
5634,23,0.772,0.761,1,-6.289,1,0.21,0.0539,0.0,0.687,0.646,140.009,253283,4,3
5635,11,0.653,0.334,0,-11.338,1,0.0272,0.104,0.0401,0.109,0.108,81.052,248889,4,3
5636,30,0.481,0.728,11,-6.335,0,0.195,0.0454,0.0,0.237,0.389,86.004,249351,4,3
5637,45,0.825,0.581,1,-7.43,1,0.376,0.196,0.0,0.0953,0.638,142.057,240133,4,3
5638,54,0.426,0.667,1,-8.84,1,0.319,0.0742,0.00601,0.943,0.685,89.058,220353,3,3
5639,68,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,4,3
5640,70,0.897,0.767,11,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,171838,4,3
5641,57,0.786,0.689,1,-6.765,1,0.236,0.266,0.0,0.109,0.53,86.974,209655,4,3
5642,45,0.782,0.713,7,-7.801,1,0.33,0.358,0.0,0.155,0.901,92.063,187942,4,3
5643,50,0.779,0.755,11,-4.132,1,0.298,0.143,0.0,0.485,0.414,139.933,141912,4,3
5644,33,0.756,0.876,5,-5.477,0,0.199,0.0955,0.000157,0.0951,0.647,87.919,210000,4,3
5645,96,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4,3
5646,68,0.741,0.851,9,-6.03,0,0.0672,0.207,0.0,0.296,0.84,141.987,195000,4,3
5647,66,0.834,0.759,8,-6.191,1,0.157,0.178,0.0,0.0971,0.559,112.025,197143,4,3
5648,52,0.93,0.32,5,-11.715,0,0.0956,0.0139,0.165,0.148,0.0977,120.064,121280,4,3
5649,47,0.584,0.904,11,-5.895,1,0.251,0.0571,0.0,0.399,0.374,149.99,167693,4,3
5650,15,0.817,0.399,4,-9.067,0,0.102,0.13,0.548,0.156,0.561,139.939,193108,4,3
5651,55,0.384,0.82,5,-3.928,0,0.201,0.397,0.0,0.114,0.441,90.712,178605,4,3
5652,43,0.456,0.84,10,-3.253,1,0.274,0.0315,9.98e-06,0.199,0.283,143.138,152608,5,3
5653,57,0.726,0.611,1,-5.541,1,0.338,0.0317,0.0,0.286,0.684,154.067,202987,4,3
5654,67,0.818,0.43,5,-8.516,0,0.386,0.163,0.0,0.572,0.862,143.064,201399,4,3
5655,43,0.634,0.699,1,-5.085,0,0.0895,0.0694,0.0,0.209,0.313,82.036,248093,4,3
5656,73,0.925,0.859,1,-7.335,1,0.196,0.0347,1.86e-06,0.2,0.967,140.034,197387,4,3
5657,51,0.786,0.854,1,-6.058,1,0.11,0.0436,0.0374,0.146,0.963,128.572,340693,4,3
5658,58,0.63,0.78,6,-5.353,1,0.221,0.00499,0.0,0.206,0.281,155.779,286453,4,3
5659,49,0.618,0.711,2,-6.841,1,0.342,0.41,0.0,0.615,0.659,97.337,165693,4,3
5660,67,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,4,3
5661,50,0.601,0.633,5,-8.723,1,0.504,0.629,0.0,0.679,0.601,80.812,182278,4,3
5662,63,0.674,0.61,8,-8.156,0,0.45,0.12,0.00264,0.287,0.572,139.722,223642,4,3
5663,39,0.419,0.761,8,-4.284,0,0.314,0.0125,1.19e-05,0.109,0.942,203.558,174360,3,3
5664,82,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4,3
5665,65,0.789,0.881,11,-5.758,1,0.0331,0.109,0.0,0.355,0.647,133.299,236600,4,3
5666,54,0.625,0.805,7,-7.213,1,0.244,0.00649,0.34,0.656,0.647,140.023,138613,4,3
5667,60,0.884,0.334,1,-18.943,0,0.228,0.0476,0.0588,0.107,0.571,98.315,261267,4,3
5668,45,0.989,0.54,11,-7.02,0,0.176,0.000261,0.000275,0.265,0.604,120.004,112981,4,3
5669,49,0.427,0.865,1,-5.059,1,0.383,0.0985,1.44e-05,0.371,0.839,93.427,200131,4,3
5670,55,0.668,0.435,1,-9.839,1,0.479,0.257,0.0,0.123,0.609,174.142,157000,4,3
5671,71,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,334067,4,3
5672,61,0.843,0.508,10,-13.918,1,0.221,0.00852,2.1e-06,0.648,0.704,91.094,298773,4,3
5673,50,0.762,0.748,2,-4.95,0,0.0507,0.323,1.88e-06,0.294,0.275,90.024,160000,4,3
5674,79,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,4,3
5675,60,0.748,0.641,6,-6.485,0,0.0708,0.478,0.00246,0.114,0.829,100.063,226097,4,3
5676,55,0.849,0.834,2,-4.642,1,0.231,0.0123,0.0,0.307,0.517,133.971,172967,4,3
5677,11,0.906,0.554,0,-7.377,0,0.349,0.169,8.06e-06,0.255,0.669,139.991,210000,4,3
5678,70,0.63,0.491,4,-5.549,0,0.41,0.766,0.0,0.101,0.497,98.368,163200,4,3
5679,75,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4,3
5680,58,0.897,0.575,1,-4.954,1,0.367,0.0298,0.0,0.0874,0.127,148.066,158189,4,3
5681,49,0.868,0.525,11,-7.39,0,0.271,0.0536,0.0,0.233,0.201,154.874,131590,4,3
5682,12,0.903,0.869,2,-10.167,0,0.125,0.0978,0.000749,0.258,0.896,139.982,205714,4,3
5683,37,0.77,0.691,3,-9.296,0,0.186,0.125,0.0,0.125,0.734,96.921,279144,4,3
5684,42,0.729,0.78,1,-2.972,1,0.258,0.0646,0.0,0.27,0.562,87.34,171061,4,3
5685,44,0.699,0.583,0,-6.953,1,0.131,0.0452,0.0,0.114,0.495,99.934,215920,4,3
5686,34,0.594,0.733,7,-6.742,1,0.37,0.0183,0.0,0.439,0.741,121.806,177640,4,3
5687,53,0.911,0.614,7,-11.176,1,0.338,0.00432,8.75e-06,0.0985,0.601,99.025,243267,4,3
5688,80,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,4,3
5689,66,0.548,0.341,0,-11.667,0,0.397,0.708,0.0,0.121,0.34,71.573,182417,4,3
5690,44,0.537,0.709,1,-9.49,1,0.131,0.0375,2.02e-06,0.152,0.186,81.929,195368,4,3
5691,62,0.629,0.696,2,-4.848,0,0.332,0.52,0.0,0.134,0.752,144.322,188194,4,3
5692,0,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,138542,4,3
5693,58,0.836,0.595,4,-9.428,0,0.274,0.495,1.97e-06,0.206,0.703,144.901,232630,4,3
5694,60,0.582,0.621,11,-6.183,0,0.283,0.00317,0.0,0.111,0.331,179.458,261320,4,3
